Compound ID,ALT,homodimer_dG,monomer_dG,ddG_dimerization,wing5_homodimer_dG,wing3_homodimer_dG,wing5_wing3_dG
563179,28.0,-6.26886435227796,-0.20635051329685233,-5.856163325684256,-3.047697058521591,-3.344214162613975,-3.6713095251175236
563223,23.0,-5.871518600317969,-0.589081117884821,-4.693356364548327,-2.816097144095327,-3.1434108720337686,-3.3004759784482163
568605,40.0,-4.420834570458802,-0.06159174231465025,-4.297651085829502,,0.0,0.0
568637,45.333333333333336,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,,0.0,0.0
568638,39.0,-4.248462698749085,-0.07274904481862686,-4.102964609111831,,0.0,0.0
568640,78.0,-5.252795669518733,-0.1666843139819934,-4.919427041554746,,0.0,0.0
568642,127.0,-3.000781676689514,-0.025031532804369847,-2.9507186110807746,,0.0,0.0
568643,35.0,-4.783414980650359,-0.07057663366446908,-4.642261713321421,,0.0,0.0
568647,26.0,-4.132577913300933,-0.15465220053061912,-3.8232735122396946,,0.0,0.0
568650,71.0,-4.907699703048379,-0.3647759713320569,-4.178147760384265,,0.0,0.0
569473,75.75,-5.19098121075564,-0.010884236334014342,-5.169212738087611,,,
570808,313.5,-4.642585417332938,-0.13985924133976238,-4.362866934653414,,,
572912,1516.1333333333334,-5.774423286411599,-0.3982026338928252,-4.978018018625948,,,
575013,12.0,-6.151688654339619,-0.5359118144912107,-5.079865025357197,,,
576095,1343.9375,-6.559177330800762,-0.686747534048712,-5.185682262703338,,,
582073,47.7,-13.915764013312224,-0.5187690984845523,-12.878225816343118,,,
582074,58.3,-12.696672486226174,-0.6984718168845085,-11.299728852457157,,,
585233,884.0,,0.0,,,,
585259,2858.0,,0.0,,0.0,,
585262,860.0,,0.0,,,0.0,
585263,133.0,,0.0,,,,
585264,134.0,,0.0,,,,
585265,404.0,,0.0,,,,
585268,105.0,,0.0,,,,
585269,354.0,,0.0,,0.0,,
585626,167.0,-3.9437550321071666,-0.01075510847474032,-3.922244815157686,,-3.5939902059390896,-3.0288473891567462
585649,263.0,-4.055208920267664,-0.11420400224859027,-3.826800915770484,-2.237627285449974,-2.3576957759766066,-2.55526996956873
585653,147.0,-4.304538377906755,-0.1039145966096325,-4.09670918468749,-3.709020326625447,,-3.373252158711486
585654,778.0,-4.518888182816302,-0.07860722973325453,-4.361673723349793,-2.801844546939017,-2.887607661944378,-3.289391302421093
585655,1709.0,-4.420158926643425,-0.023015243960453742,-4.374128438722518,-2.3320207741450423,-2.582769405570667,-2.8113019701535116
585683,45.0,-8.32835651476142,-0.35280601115039234,-7.622744492460636,,-3.4984906666673825,-3.507273522014786
585698,53.0,-5.499173569167084,-0.5600314266146958,-4.379110715937692,,-3.3465599160973465,-4.251193762266289
585752,90.0,-4.911373108630647,-0.14664393734408676,-4.618085233942473,-3.712818030649505,,-2.5541157696897234
585757,246.0,-3.887859248683929,-0.07051658387266427,-3.7468260809386007,-3.1163096701411632,-1.1670360448519603,-2.616650470397258
585758,212.0,-4.439785426252781,-0.047029690145303595,-4.345726045962174,-2.9691189484841485,,-3.5129488972657557
585761,659.0,-4.953970918306681,-0.08818867468282436,-4.7775935689410325,-3.5068586083812483,,-3.4784464325112614
585762,597.0,-4.973152456093416,-0.09899863845546147,-4.7751551791824935,-2.674532052841036,-2.7364523714200675,-3.3033573454072687
585768,483.0,-5.025310998938767,-0.13457702923034276,-4.756156940478082,-3.598374633674596,-2.9332474010695093,-4.058461481585925
585774,74.9,-5.465222979424858,-0.24520645436534394,-4.97481007069417,-3.3465599160973465,-2.230333022805876,-3.3381085968819453
585775,60.0,-5.68461482586209,-0.2993370842724264,-5.085940657317237,-2.449458524953813,,-3.086200583778899
585776,654.0,-5.735334679046607,-0.3324453769608091,-5.070443925124989,,,
585777,159.0,-5.137295634316029,-0.24710697454562464,-4.64308168522478,-3.613393831845297,-3.598374633674596,-4.146338042229555
588534,276.0,-3.9341288169166257,-0.05576729517521091,-3.822594226566204,-2.2150127414781,,-3.4749645446117627
588536,48.0,-3.665840822552426,-0.0245830225171473,-3.6166747775181314,-2.237627285449974,,-2.8566200290023773
588537,72.0,-3.599842109814524,-0.016849432840747053,-3.5661432441330296,-2.237627285449974,,-2.889158532103445
588540,106.0,-6.491640204615341,-0.47753742171557045,-5.5365653611842,-2.057207607224364,-3.9238300367544054,-3.6150913064562706
588544,128.5625,-4.5623557373956904,-0.07595575250476375,-4.410444232386163,-3.7839116628976055,-2.237627285449974,-3.342996977333661
588545,496.0,-5.534537178959895,-0.0908559661843757,-5.352825246591144,-4.077269316128931,-2.237627285449974,-3.2870175706379916
588546,526.0,-6.291627555864229,-0.09608544395775027,-6.099456667948729,-4.2728290091791195,-3.089319623206278,-3.580149645066361
588547,323.0,-6.3994290330305885,-0.12174637027201467,-6.155936292486559,-4.476527303184641,-3.3592170171330706,-3.8577266836528255
588548,53.2,-6.765383257451028,-0.15174987129665637,-6.461883514857716,-3.7839116628976055,-3.6720938035344766,-4.005593348449425
588549,127.0,-7.288462310777963,-0.18089985517236845,-6.926662600433226,-3.81992711338458,-3.6720938035344766,-3.987194159885607
588550,72.4375,-7.325292939389817,-0.22762460098783985,-6.870043737414137,-2.7620638750313136,-3.6720938035344766,-4.026897493899188
588551,302.0,-7.358262842238803,-0.24086107379358343,-6.876540694651636,,-3.6720938035344766,-3.911650313486384
588552,76.0,-7.366966440219375,-0.25629318035204524,-6.854380079515285,,-3.6720938035344766,-3.7708223611611573
588553,78.4375,-7.3224107624136,-0.21030661883199342,-6.901797524749614,,-3.724051331984855,-4.008273200599413
588554,112.0,-7.325977389593461,-0.2274083268401282,-6.871160735913204,,-3.724051331984855,-3.741592018716428
588555,94.4375,-7.303178523215792,-0.22059783475048808,-6.861982853714816,-2.237627285449974,-3.7839116628976055,-3.342996977333661
588556,345.0,-7.34431694258912,-0.2828057988305106,-6.778705344928099,-2.887607661944378,-3.7839116628976055,-3.47455802604057
588557,393.0,-7.34431694258912,-0.2828057988305106,-6.778705344928099,-2.887607661944378,-3.7839116628976055,-3.47455802604057
588558,1066.0,-6.77202081712704,-0.2212737677916452,-6.32947328154375,-2.5432942461457033,-4.077269316128931,-3.4163135051968703
588559,76.0,-5.262638222313798,-0.16738002350212247,-4.927878175309553,-2.0901416240380972,-4.476527303184641,-3.3699224699196524
588560,109.0,-5.326980623874366,-0.18568476366806813,-4.95561109653823,,-4.476527303184641,-3.6238344588393354
588561,502.0,-5.134958318692192,-0.18457546787595744,-4.765807382940277,,-3.7839116628976055,-3.805817500772967
588562,279.0,-4.266469282276278,-0.12507859004128305,-4.016312102193711,,-2.7620638750313136,-2.616275883304921
588563,50.0,-4.064740468074713,-0.11087916939362535,-3.842982129287462,,,
588564,152.0,-4.054157956531288,-0.0942511146915782,-3.8656557271481318,,,
588565,247.0,-4.037378856323917,-0.07151201622314807,-3.894354823877621,,,
588847,44.0,-6.383211485404008,-0.0941836720373708,-6.194844141329266,-1.4836597943661012,0.0,0.0
588848,40.0,,0.0,,,,
588851,138.5,-7.200745607386723,-0.1510493505359505,-6.898646906314822,,0.0,0.0
588854,1232.0,-7.207672539582487,-0.18227341000281458,-6.843125719576857,,0.0,0.0
588855,425.0,-6.719607334812766,-0.14817472613973814,-6.4232578825332896,,0.0,0.0
588856,78.0,-5.677186091666315,-0.09490545728734676,-5.4873751770916215,,0.0,0.0
588857,1287.0,-5.208728502194262,-0.14977061993221397,-4.909187262329834,,0.0,0.0
588858,1169.0,-5.208728502194262,-0.14977061993221397,-4.909187262329834,,0.0,0.0
588859,1036.0,-4.9338548692099735,-0.13804360775872893,-4.657767653692516,,0.0,0.0
588861,749.0,-4.003843319202507,-0.09567146846045431,-3.8125003822815984,,0.0,0.0
588862,1564.0,-3.8365620803666327,-0.08999930536863782,-3.656563469629357,,0.0,0.0
588863,477.0,-3.7783233990632317,-0.0759251529444685,-3.626473093174295,,0.0,0.0
588864,118.0,-3.70147661225298,-0.049404420130611984,-3.6026677719917557,,0.0,0.0
588865,126.0,-3.7027710293079155,-0.03823940158032792,-3.6262922261472594,,0.0,0.0
588866,843.0,-3.762774925683265,-0.03893516440396878,-3.6849045968753273,,0.0,0.0
588867,108.0,-3.7602928736615944,-0.044479366262768466,-3.6713341411360574,,0.0,0.0
588868,61.0,-3.803478064961649,-0.04997413877762198,-3.703529787406405,,0.0,0.0
588872,649.0,-5.113285221772839,-0.024687191015989155,-5.06391083974086,,0.0,0.0
591466,46.0,-7.863511923208154,-1.06425444431506,-5.735003034578034,-1.7703480851854974,-4.932059310535262,-3.9812858844663874
591491,761.0,-6.5891241991120655,-0.8194007230868937,-4.950322752938278,-3.51232161681368,-3.108119757784468,-3.519033547501135
591514,230.0,-5.531471054958395,-0.3408724722916778,-4.849726110375039,-1.76801073635543,-2.74204424049686,-2.6951989395727627
591536,540.0,-11.585974162629064,-1.3613474685042954,-8.863279225620474,-4.687814569378755,-1.3303196122583245,-3.907635876220816
591537,552.0,-11.77387634949511,-1.4936194589062899,-8.78663743168253,-5.170086156134422,,-4.451606460949254
591549,708.0,-8.781579548879183,-1.5138068226126595,-5.753965903653864,-5.170086156134422,,-3.9111224292632376
591550,294.0,-8.367748745629381,-1.3567425704969505,-5.65426360463548,-4.169347056685287,-1.9079530871349024,-3.1532373533611437
591552,1098.0,-7.412825627649215,-0.6518830795523983,-6.109059468544419,-3.1655854309958986,-2.088808981431614,-3.415545890690401
591579,135.0,-11.0696871475399,-1.3375280268628977,-8.394631093814105,-1.6336030404862012,-5.70835238673146,-3.822773683644974
594292,58.75,-4.78374983043069,-0.08227050739940593,-4.619208815631878,,,
594300,46.0,-4.3015366970685225,-0.18973674281380623,-3.92206321144091,,-2.5051103210028733,-1.7939378433800297
594430,68.77777777777777,-6.449409807677257,-0.6562350330496489,-5.136939741577959,,,
594431,590.0,,0.0,,,,
594432,2595.0,,0.0,,,,
594622,52.5,-3.8428128432832724,-0.05059266048235999,-3.7416275223185527,,,
594623,57.0,-3.911052175396455,-0.029240297552291693,-3.8525715802918716,,,
594624,46.5,-3.754908154966723,-0.026237504958395618,-3.7024331450499317,,,
594625,83.0,-3.7878587095423426,-0.028643916549592124,-3.730570876443158,,,
594626,43.0,-4.058659852467819,-0.035830297668542024,-3.9869992571307344,,,
594627,43.0,-5.39659337108859,-0.379505304580306,-4.637582761927979,,,
594628,86.0,-4.136961395472783,-0.06637919707113284,-4.004203001330517,,,
594629,55.0,-5.098875599185088,-0.3019325154048138,-4.49501056837546,,,
594630,55.0,-5.159180903931835,-0.10049984537847283,-4.95818121317489,,,
594631,32.0,-5.168439489542072,-0.2999049791969612,-4.56862953114815,,,
594632,58.0,-4.23812484279652,-0.11991581572957852,-3.9982932113373626,,,
594675,19.0,,0.0,,,,
598145,25.0,,0.0,,,,
598151,30.0,,0.0,,,,
598153,26.0,,0.0,,,,
598163,64.0,,0.0,,,,
598768,45.5,-4.116505901569719,-0.16250514300953423,-3.7914956155506507,,,
598769,69.25,-4.142254315355191,-0.0946067619978438,-3.9530407913595034,,,-1.9399630831632806
598777,186.5,-4.641657663136702,-0.14199746472258587,-4.357662733691531,,,-1.1668776937268008
599024,91.0,-5.767641157327278,-0.16509177786428106,-5.437457601598716,,-2.960797155518239,-3.091290210497979
599087,198.0,-5.208728502194262,-0.14977061993221397,-4.909187262329834,-2.887607661944378,-4.476527303184641,-3.5809724424700318
599093,3285.0,-3.8146030580662798,-0.07820600993133024,-3.6581910382036193,,,
599149,30.0,-5.208728502194262,-0.14977061993221397,-4.909187262329834,-2.230333022805876,-4.476527303184641,-3.3446109289095722
599155,145.0,-3.8146030580662798,-0.07820600993133024,-3.6581910382036193,,,
599202,150.0,-5.767641157327278,-0.16509177786428106,-5.437457601598716,-2.887607661944378,-4.2728290091791195,-3.5087098152189444
599203,111.0,-5.225085160483973,-0.1552771104503042,-4.914530939583364,-2.5432942461457033,-4.476527303184641,-3.47193511598833
599208,146.0,-3.9122345701143075,-0.10032853835069722,-3.7115774934129133,,,
599261,144.0,-6.768377929757571,-0.2133565358486016,-6.341664858060367,,-4.077269316128931,-3.091290210497979
599267,96.0,-4.149780036033513,-0.11611648729447216,-3.9175470614445684,,-2.7620638750313136,-2.096905160867117
599268,87.0,-3.9122345701143075,-0.10032853835069722,-3.7115774934129133,,,
599322,115.0,-5.243692648420958,-0.16248173789963066,-4.918729172621696,-2.7899754889435813,-4.600163896442966,-3.7269759178511044
599374,375.0,-7.207672539582487,-0.18227341000281458,-6.843125719576857,,-3.7839116628976055,-3.6400878681586906
599378,77.0,-6.768377929757571,-0.2133565358486016,-6.341664858060367,-2.887607661944378,-4.077269316128931,-3.4380436299494574
599441,150.0,-5.262638222313798,-0.16738002350212247,-4.927878175309553,-2.6957792409097148,-4.600163896442966,-3.6713561938023864
599552,136.0,-7.304334659425641,-0.1825131968702142,-6.939308265685213,0.0,,
599553,46.5,-7.200745607386723,-0.1510493505359505,-6.898646906314822,0.0,,
599554,160.0,-7.205135480988378,-0.16479357639334724,-6.875548328201684,0.0,,
599569,361.0,-3.7602928736615944,-0.044479366262768466,-3.6713341411360574,0.0,,
599577,39.0,-7.304334659425641,-0.1825131968702142,-6.939308265685213,,-2.7827587985480102,-2.7251368430169576
599578,47.25,-7.315019908181137,-0.19554620158572808,-6.923927505009681,,-2.7827587985480102,-2.4725622628028328
599581,475.75,-7.207672539582487,-0.18227341000281458,-6.843125719576857,,-2.5051103210028733,-2.7023007369204888
599590,1863.25,-3.8799564931402477,-0.09812824339456135,-3.683700006351125,,,
599591,1689.5,-3.8146030580662798,-0.07820600993133024,-3.6581910382036193,,,
601209,499.75,-4.542867499356408,-0.1227639349247328,-4.297339629506943,,,-1.6569776262888005
601212,1452.25,-3.7783233990632317,-0.0759251529444685,-3.626473093174295,,,
601215,340.5,-3.762774925683265,-0.03893516440396878,-3.6849045968753273,,,
601216,304.0,-3.7602928736615944,-0.044479366262768466,-3.6713341411360574,,,
601276,917.25,-4.003843319202507,-0.09567146846045431,-3.8125003822815984,0.0,-2.262283975324169,0.0
601282,831.0,-3.7602928736615944,-0.044479366262768466,-3.6713341411360574,0.0,-1.244841480045953,0.0
606793,50.0,-6.215436440132457,-0.07363076410657997,-6.068174911919297,,,
607149,35.0,-4.704443873881903,-0.030941582231833256,-4.642560709418237,,,
607186,22.0,-4.239039392276965,-0.05508022933039405,-4.128878933616177,,,
607204,41.0,-6.08800242495724,-0.04107273379312782,-6.005856957370985,,,
607205,38.0,-5.782636780403632,-0.021248785418942973,-5.740139209565745,,,
607207,70.0,-6.259679276262864,-0.038758441437245605,-6.182162393388373,,,
607285,78.0,-4.572833707130811,-0.04097491916120291,-4.490883868808405,,,
607286,40.0,-5.119943723376877,-0.09862118806756742,-4.922701347241742,,,
607330,23.0,,0.0,,,,
607332,41.0,,0.0,,,,
607341,70.0,,0.0,,,,
607352,20.0,,0.0,,,,
607357,85.0,,0.0,,,,
607428,21.0,,0.0,,,,
607429,21.0,,0.0,,,,
609391,1799.0,-5.547077017007367,-0.1080776445411965,-5.330921727924974,,,
609408,859.0,-4.934523567622838,-0.35192609017888005,-4.230671387265078,,,
609416,93.0,-5.4403961450215155,-0.11220045993193936,-5.215995225157637,,,
609547,982.0,-4.751956999585206,-0.1843014487145508,-4.383354102156104,,,
609555,737.0,-3.4032196768054845,-0.03069422482567155,-3.3418312271541413,,,
609592,53.0,-5.7504449790544,-0.3199352049091474,-5.110574569236105,,,
610010,28.0,-3.9861336236494336,-0.06686325491654099,-3.8524071138163514,,,
610015,71.0,-5.720747450329409,-0.5412254588982968,-4.638296532532815,-2.995108214816082,,-4.407037926345229
615840,752.0,-6.199824683426989,-0.5818661531157048,-5.03609237719558,0.0,0.0,0.0
615884,1039.0,-11.102960588703448,-1.0174773605129719,-9.068005867677504,0.0,0.0,0.0
615898,754.0,-6.797080759633172,-0.7811453618641968,-5.234790035904778,0.0,0.0,0.0
615901,118.0,-6.748348825107736,-1.0867391980643726,-4.574870428978991,0.0,0.0,0.0
615903,33.0,-7.24097322287669,-1.4008417386519805,-4.439289745572729,0.0,0.0,0.0
615909,2042.0,-7.076825602562919,-0.39181952936660225,-6.293186543829714,0.0,0.0,0.0
615910,978.0,-7.090168964588986,-0.4026988264106194,-6.284771311767747,0.0,0.0,0.0
615911,474.0,-7.158511440451312,-0.4245639811592397,-6.309383478132832,0.0,0.0,0.0
619967,58.0,-8.783530828531314,-1.8435781595112979,-5.096374509508718,-1.9811221590685817,-4.6591875413158315,-4.49195699361791
619984,23.0,-6.972655767187003,-0.9261949963030194,-5.1202657745809645,-2.9302659638631208,,-5.460157639319606
619987,24.0,-7.317279996598947,-1.0477283753732194,-5.221823245852508,-4.624862026510838,-3.7499017984732044,-4.630341602849664
619988,29.0,-10.836327720659593,-0.9910094738094638,-8.854308773040666,-7.581105572192915,-2.4963829445559496,-3.373513214307542
619992,26.0,-11.10931437394256,-1.1253203443852267,-8.858673685172107,-2.941237925626411,-4.624862026510838,-3.8996975365195072
619998,52.0,-7.771415458244582,-0.6256918048822111,-6.52003184848016,-4.775191020063379,,-3.315745402908063
620000,31.0,-8.215760623560977,-0.6297622989030812,-6.956236025754814,-5.9664567967535955,-2.4945904092448763,-3.5307060528243506
620003,28.666666666666668,-8.297253459619908,-0.7501143493107566,-6.7970247609983945,-1.9291981798930962,-4.775191020063379,-4.396318898822491
620004,24.0,-8.767131957560714,-0.9755855409390709,-6.815960875682572,-1.7518248584774219,-2.969931065241567,-3.036356945354625
620008,24.0,-7.545675091449813,-1.4379968845307924,-4.669681322388229,-2.3083561234416696,-1.9710524731167633,-2.589340008458397
620009,28.0,-7.689134344144085,-1.3762304236837808,-4.936673496776523,-2.01642810816357,-2.941237925626411,-4.4613075507880975
620010,24.0,-7.85185472120069,-1.417971817558664,-5.015911086083362,-2.5611553108154883,,-3.6219676559465497
620013,41.0,-7.032187257314357,-1.0010316659724918,-5.030123925369374,,-2.3083561234416696,-2.1373884684808475
630497,429.0,-7.577677489087804,-0.8619992156299978,-5.853679057827808,,,
630689,2088.3,-7.45557096331895,-0.583354727408453,-6.288861508502044,,,
630692,1634.8,-7.722468871294721,-1.0347510460869265,-5.652966779120868,,,
630693,1247.5,-7.546582688112527,-1.0944050152240352,-5.357772657664457,,,
630696,1117.0,-6.199824683426989,-0.5818661531157048,-5.03609237719558,,,
630716,41.0,-6.748348825107736,-1.0867391980643726,-4.574870428978991,,,
630717,1005.0,-6.956271997776805,-1.4574954590918408,-4.041281079593124,,,
630718,57.89999999999999,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
630719,2553.0,-7.085562033539919,-0.41254412494646503,-6.260473783646988,,,
630722,207.0,-7.158511440451312,-0.4245639811592397,-6.309383478132832,,,
630725,1729.0,-8.045361796648383,-0.47417999414010226,-7.097001808368178,,,
630726,1330.0,-7.974958553811303,-0.40121269632801426,-7.172533161155274,,,
630727,614.0,-7.85139011393963,-0.297714381374386,-7.255961351190858,,,
630794,39.0,-6.385156155487069,-0.7078918602377954,-4.969372435011478,,0.0,
633323,326.0,-5.685013896117671,-0.22080794586458044,-5.24339800438851,,,
633358,1693.0,-4.897737765388815,-0.13651876318106135,-4.6247002390266925,,,
633365,41.0,-5.531914438961649,-0.14954276683438703,-5.232828905292875,,,
633398,32.0,-4.488943835081355,-0.10869964025785717,-4.271544554565641,,,
633483,1296.0,-3.7598778359948724,-0.12972728738125988,-3.5004232612323527,,,
640677,2328.0,-6.2249650708520505,-0.1545097935162988,-5.915945483819453,,,
640714,635.0,-4.722473235490874,-0.10884094126758863,-4.504791352955697,,,
640717,82.0,-5.601064482360579,-0.15823948258172973,-5.28458551719712,,,
647414,718.5,-6.797080759633172,-0.7811453618641968,-5.234790035904778,,,
647419,39.3,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
647420,90.3,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,,
647421,613.3,-7.332695405781629,-0.2974362136222582,-6.737822978537112,,,
647423,1290.3,-7.1004713768798124,-0.4371893614629935,-6.226092653953826,,,
647424,1451.0,-7.085562033539919,-0.41254412494646503,-6.260473783646988,,,
647426,548.5,-7.090168964588986,-0.4026988264106194,-6.284771311767747,,,
647428,2658.8,-7.536991279054796,-0.45328538920675093,-6.630420500641294,,,
647429,1306.3,-8.061816124114024,-0.47787698130107237,-7.106062161511879,,,
647442,564.8,-7.577677489087804,-0.8619992156299978,-5.853679057827808,,,
647446,69.0,-6.748348825107736,-1.0867391980643726,-4.574870428978991,,,
647447,61.5,-6.956271997776805,-1.4574954590918408,-4.041281079593124,,,
647448,100.8,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
647449,61.3,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,,
647450,1850.8,-7.332695405781629,-0.2974362136222582,-6.737822978537112,,,
647451,1376.3,-7.2071669019508215,-0.2745975877403536,-6.657971726470114,,,
647453,1774.3,-7.085562033539919,-0.41254412494646503,-6.260473783646988,,,
647454,324.3,-7.076825602562919,-0.39181952936660225,-6.293186543829714,,,
647457,1609.0,-7.536991279054796,-0.45328538920675093,-6.630420500641294,,,
647475,40.0,-6.748348825107736,-1.0867391980643726,-4.574870428978991,,,
647476,62.0,-6.956271997776805,-1.4574954590918408,-4.041281079593124,,,
647477,74.8,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,,
647478,62.0,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,,
647482,959.8,-7.085562033539919,-0.41254412494646503,-6.260473783646988,,,
647506,36.3,-7.24097322287669,-1.4008417386519805,-4.439289745572729,,0.0,
647508,49.8,-7.332695405781629,-0.2974362136222582,-6.737822978537112,,0.0,
647514,276.0,-7.158511440451312,-0.4245639811592397,-6.309383478132832,,0.0,
647531,248.5,-7.499979883569944,-0.9498336884099843,-5.600312506749976,,0.0,
647532,156.8,-7.332695405781629,-0.2974362136222582,-6.737822978537112,,0.0,
651499,69.8,-5.041194533232103,-0.13164018187202975,-4.777914169488043,,,
651530,163.0,-4.940861984125134,-0.1960508280628269,-4.548760327999481,,,
651541,37.3,-4.8589520381753335,-0.24555729308410884,-4.367837452007116,,,
651555,53.3,-5.6122065705129005,-0.4466731214831677,-4.718860327546565,,,
651587,151.8,-4.430473503356437,-0.11389217383217176,-4.202689155692093,,,
651603,585.3,-5.620626983502019,-0.6696369166114214,-4.281353150279176,,,
651634,54.3,-4.9899272362103995,-0.12877750188276307,-4.732372232444873,,,
651795,76.0,-5.209400383650058,-0.11843608460846604,-4.972528214433126,,,
651987,143.45,-4.6500139675528604,-0.1489755782046107,-4.3520628111436395,,,
651990,33.8,-5.278950601749982,-0.2163345256765419,-4.846281550396898,,,
652004,96.3,-5.198331369716906,-0.3833874418351192,-4.431556486046667,,,
652522,1720.0,-5.073224375426657,-0.09586465101320389,-4.881495073400249,,,
654401,34.0,-12.133925650147036,-2.2135105587090647,-7.706904532728907,-4.121430949983752,-4.169347056685287,-4.444788159210465
654451,45.333333333333336,-11.515926774416457,-1.4478511732403454,-8.620224427935765,-2.256448785576293,-7.666414776544035,-4.1665762160679565
654452,75.5,-11.435941464998237,-1.5533311395698108,-8.329279185858615,-2.2440964064076434,-7.765387155012841,-4.022820133552044
654472,46.333333333333336,-8.355884768372254,-0.9306492076228542,-6.494586353126546,,-3.4900458788037443,-4.546298562980476
654481,35.0,-8.090158431728755,-1.5267161899976367,-5.036726051733481,-2.5636826271141993,-3.005138372442818,-3.755783824045643
654483,67.5,-7.733024775010334,-1.3495795431262658,-5.0338656887578015,-2.4963829445559496,,-4.144105127753364
654490,28.0,-6.938501444860611,-0.9578848009458045,-5.0227318429690015,,-2.2155273542983376,-1.6480527792223265
654568,35.0,-5.87877284424495,-0.4541367722377523,-4.970499299769445,,,-4.136636556803894
654691,55.333333333333336,-8.356505604158288,-0.5703809970846979,-7.215743609988892,-3.5556879705240334,-3.5354420190722093,-4.040394570747273
654707,48.0,-8.550085074572005,-0.6166595859421234,-7.316765902687758,-3.607623657266731,-3.5354420190722093,-4.040394570747273
654740,43.0,-11.532964155627628,-0.3305244855936088,-10.871915184440411,-3.7275536805665537,-3.7357555708150576,-4.3268579300774075
654771,59.0,-10.847390111674516,-1.0719455957739292,-8.703498920126657,-2.941237925626411,-7.765387155012841,-3.8871372442709675
654999,45.333333333333336,-7.396271932718611,-1.023604043943705,-5.349063844831202,,-3.964227902775945,-5.1579433728104815
655049,27.0,-6.8182228865235714,-0.7725753576538842,-5.273072171215803,,-3.2931305841189897,-4.499142194404652
655071,42.0,-7.003204724781083,-0.8242064486180491,-5.354791827544985,,-3.964227902775945,-4.548882266592653
655093,26.0,-7.396271932718611,-1.023604043943705,-5.349063844831202,,-3.964227902775945,-4.82187655624279
655861,24.848484848484848,-5.052741002694718,-0.20436114506193925,-4.64401871257084,-3.076936802078503,,
655862,50.0,-5.052741002694718,-0.20436114506193925,-4.64401871257084,-3.076936802078503,,
656173,90.0,-4.793009476423982,-0.1809281760951489,-4.431153124233684,,,
656326,31.545454545454547,-6.77667751432365,-1.023044818051807,-4.730587878220035,-2.7838316453167096,,
660261,32.195488721804516,-5.549236278461382,-0.34092345420807907,-4.867389370045223,,,
661161,35.93014705882353,-12.710949344983558,-0.7829224194027578,-11.145104506178042,-3.587684653619558,,-2.7183911438949284
662212,94.0,,0.0,,,,
662219,1784.0,,0.0,,,,
662285,1326.0,,0.0,,,,
662301,362.0,,0.0,,,,
662302,945.0,,0.0,,,,
662358,45.0,-6.721411519417363,-0.10671429114447387,-6.507982937128415,,,
662368,50.0,-5.636652930208847,-0.1962503026518611,-5.244152324905125,,,
662380,170.0,-4.508045488572464,-0.13965797676924957,-4.228729535033965,,,
662423,1910.0,-3.5854355103844076,-0.04863311261533838,-3.488169285153731,,,
662438,2635.0,-4.643379038797805,-0.15879167996398294,-4.32579567886984,,,
662442,54.0,-4.841093666824206,-0.18022019636389391,-4.480653274096419,,,
662453,3626.0,-3.1622763481396654,-0.015405182780906081,-3.1314659825778532,,,
662454,1409.0,-3.139307197907797,-0.023778188507162887,-3.091750820893471,,,
662455,903.0,-4.8564999811811616,-0.17599336844058255,-4.504513244299996,,,
662456,216.0,-4.787650642567674,-0.1236514843687775,-4.5403476738301185,,,
662466,261.0,-4.631331906437973,-0.1869556488871034,-4.257420608663766,,,
662478,1637.0,-3.6963496677788856,-0.02436456598972678,-3.6476205357994322,,,
662489,54.0,-3.833845250613565,-0.043032110028846667,-3.747781030555872,,,
662571,365.0,-3.7092090778430746,-0.011899485599732085,-3.6854101066436105,,,
662595,126.0,-5.367774499439771,-0.32069246249613337,-4.726389574447504,,,
662610,3737.0,-3.8999250692216547,-0.025314173008705244,-3.8492967232042443,,,
662616,1194.0,-5.723431902998252,-0.05035172861144463,-5.622728445775363,,,
662647,488.0,-4.318177400808368,-0.1192407426100579,-4.079695915588252,,,
662648,1914.0,-4.540634928001509,-0.18051701717335789,-4.1796008936547935,,,
662649,2031.0,-4.666927505656817,-0.180517017173358,-4.305893471310101,,,
662704,2088.0,-5.4790246775391624,-0.7887131239608668,-3.9015984296174286,,,
662724,2858.0,-4.481469283292215,-0.346322556186874,-3.788824170918467,,,
662725,3366.0,-4.326056155249894,-0.329024285779405,-3.668007583691084,,,
662940,29.0,-4.230477428701029,-0.09806213471099823,-4.034353159279032,,,
662941,465.0,-4.325121632682346,-0.12401657529475234,-4.077088482092841,,,
662944,1560.0,-4.316721226974112,-0.11173248710919298,-4.093256252755726,,,
662950,745.0,-6.578839253709963,-0.22218312508144317,-6.134473003547076,,,
662951,1197.0,-5.1412490965412365,-0.3472111212001778,-4.446826854140881,,,
662957,339.0,-4.58282820592923,-0.3056719009453964,-3.9714844040384376,,,
662962,1887.0,-3.9683083671188104,-0.05165837687831885,-3.864991613362173,,,
